Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
"Uhm thanks i guess for making me feel young but i'm turning 20 this year :)
",UgyT1NdQNYl27iTi8Cx4AaABAg,0,0,2013-02-18T16:54:01Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-18,11
I wanna hate this movie. I hate giant but Nicolas is in it. So...I will come to see T^T,Ugy5E6VPMr01Vdyqaxh4AaABAg,0,0,2013-02-18T07:23:49Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-18,11
R from warm bodies,UgzzcDFjr2aleudBnLR4AaABAg,0,0,2013-02-18T00:16:26Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-18,11
what about second tune ?? any idea whati si the name of it?,UgxSRbLdEOVxkBYfVRF4AaABAg,0,0,2013-02-17T19:46:35Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-17,12
Do these giants have any weaknesses? Probs one of the best lines in cinematic history....Pause NOT!,UgyyD0jcmC8WyISzYHJ4AaABAg,0,0,2013-02-17T09:44:28Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-17,12
Lol that just goes to show that its Impossible to run away from a giant :) 0:52,UgyBtW3m2Xon_qpq3J54AaABAg,0,0,2013-02-17T03:24:42Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-17,12
Thanks mate!,Ugxu5wCP7OewT_uBh0V4AaABAg,0,0,2013-02-16T15:05:09Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-16,13
... BOOM! Great trailer.,UgzehSZRmbnqnSU_mJx4AaABAg,0,0,2013-02-16T12:45:51Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-16,13
When he says Jack The Giant Slayer it's the perfect movie trailer voice...and the fantastic Bill Nighy on voice duties. I think I'll see this. ,UgzbEEaSc-7qq6QuHf94AaABAg,0,0,2013-02-15T09:14:15Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-15,14
This new trailer makes me want to see it now,UgxCxwzjUVmu3-FXNWl4AaABAg,0,0,2013-02-15T03:28:09Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-15,14
The song at the beginning is Deftones - Tempest.,UgwAhDRwx_uCEmTSthN4AaABAg,0,0,2013-02-14T23:48:48Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-14,15
"omg
",Ugxi64RqhsBZTzF9bQp4AaABAg,0,0,2013-02-14T11:31:27Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-14,15
I'm getting really excited to see this movie ,UgxsfTjAoDJYNpMSi854AaABAg,0,0,2013-02-13T20:22:49Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-13,16
Best Jack the Giant Slayer trailer! :)),UgwqZCQ7jAhq9ZvWML54AaABAg,0,0,2013-02-13T07:55:49Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-13,16
I liked him and Teresa Palmer. But this is just as good. Love Nicholas Hoult! <3,Ugx6aTex35-hrUWqzpJ4AaABAg,0,0,2013-02-12T23:01:35Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
I want to see this in IMAX !!! ,UgzYuXXq2QjiuTb1B2p4AaABAg,0,0,2013-02-12T16:55:07Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
wow! in the story this is suppose to be jack and the beanstalk ,UgzMamnTldWYQFgDmtN4AaABAg,0,0,2013-02-12T13:19:30Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Man I'm really not digging the guy playing Jack, look at that stupid smile he has on his face at 0:10",UgzE_8iJSGmg1hzogax4AaABAg,0,0,2013-02-12T10:08:38Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"anyone knows neme of tune in this trailer ??
",UgywYd3FOLhhEYzxkTJ4AaABAg,0,0,2013-02-12T09:11:30Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
I loved him in Warm Bodies....ugh can't get enough of him! ,Ugw7pn1sMCcEoNY6Cup4AaABAg,0,0,2013-02-12T07:03:34Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
Uhh is this r from warm bodies,UgwLj6OnFI2xeKO1WEx4AaABAg,0,0,2013-02-12T06:53:23Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Another comparison? Really? Come on, people. This is a different movie that happens to have the same guy in the lead role ",UgxboLcGE2jBUHkZI8R4AaABAg,0,0,2013-02-12T05:26:48Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Tell me about it. It's like, Taylor Lautner is already yesterday's news, and Nicholas Hoult is the new hottie (and single man, I might add) that all the women aged 16-25 are gonna go gaga over. ",UgyifraK8r7r2AU53n94AaABAg,0,0,2013-02-12T05:25:08Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"This has nothing to do with Warm Bodies, it's just the same actor. ",UgxqV1OtJwjbMICdXEd4AaABAg,0,0,2013-02-12T05:23:34Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
It took me a while to figure that out. ,Ugy2vsStc8xQNQAq0hp4AaABAg,0,0,2013-02-12T05:22:33Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Warm Bodies is new. It's based off a book, but at least it's a new movie. ",UgzZrcBCKB3Ku0ieNU54AaABAg,0,0,2013-02-12T05:22:14Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
Thanks a lot for ruining the ending! >:( ,Ugyzla5qmR8h1qmdAF94AaABAg,0,0,2013-02-12T05:21:19Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Cat: Meow. Jack:(Mouth full of food What? (Vines sprout through the floor) THAT'S WHAT, YOU DUMBASS! LOL. JK. I think this movie is gonna be great. Nick is so cute! ",UgxCYOBB79hImH7ZLA94AaABAg,0,0,2013-02-12T05:20:32Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"Actually, that's not how a civilised place with freedom of speech (and thought) works...",Ugz4CHfKrX0K86CL0H54AaABAg,0,0,2013-02-12T02:53:47Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"""Afraid of heights?""

Jack: ""Afraid of falling""

""Then don't fall""",Ugz3ZZHsv6jBjPWQv1V4AaABAg,0,2,2013-02-12T02:28:22Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
"I think its going to be great, but cant there be one single movie, that dont have some romantic bullshit!..",UgzHbLazUJO65HbmA8d4AaABAg,0,0,2013-02-12T00:45:26Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-12,17
man crush alert!,Ugxawl0Wz4d6-wLkAQ54AaABAg,0,0,2013-02-11T22:45:23Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Do something better then you have the right to bitch otherwise keep your mouth shut.,UgwiabiEQxW0otSk7PN4AaABAg,0,0,2013-02-11T22:28:33Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Nicholas Hoult is hot ^.^ oh mah gosh,UgyftWgEEeUecqxYvD54AaABAg,0,0,2013-02-11T22:25:31Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Those giants are kinda small....,UgxH2w7u1A43Rj6E0Zd4AaABAg,0,0,2013-02-11T21:36:56Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
sansa,Ugzs5DzTbxuoqiB4wk54AaABAg,0,0,2013-02-11T21:36:22Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"Best line: AM I DEAD,  NOT JUST YET!!  Ewan is having fun!!!  I hope it's a fun Experience film; can't be an elite level film!",Ugzo7U77uPhpaX4bf1R4AaABAg,0,0,2013-02-11T21:30:59Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Well now I know they save the girl from the bean stock and get down safely... ,Ugymc6vKQUv5CgU3Tg54AaABAg,0,0,2013-02-11T21:28:20Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"Doesn't look very fun. It's sad that the movie industry felt the need to make this movie. It doesn't need a 'fun little twist', it doesn't even need a retelling. It's taking a classic and changing it in a way that shouldn't be done. If somebody rewrote Chopin's Nocturnes in the dubstep genre, I doubt many would accept that.",Ugz8EwilQnRBsM_Y84l4AaABAg,0,0,2013-02-11T21:12:58Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
why the fuck does the guys voice come in AT THE END just to read us the title?,UgzdY8iO8UNu5nEWNLJ4AaABAg,0,0,2013-02-11T21:07:17Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
looks great. ,UgwpQnB0caaYp2f9Fbh4AaABAg,0,0,2013-02-11T20:48:54Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Shut up.,UgxzCe1yrsaP7H9EgHR4AaABAg,0,0,2013-02-11T20:23:14Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"at least this movie looks better than Jack and Gill darker version!
looks a bit more imaginative",UgzY-Hjr6l19wU4_nDF4AaABAg,0,0,2013-02-11T19:27:54Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Well symplasia i think this movie looks pretty good.,Ugw3LS-PexNz3OOvgS54AaABAg,0,0,2013-02-11T19:22:51Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
DEFTONES!!!!!!,UgzxGa-LhS8RPfNWygN4AaABAg,0,0,2013-02-11T19:18:42Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"Not sure which is worse; classic fairytales being mutilated this way, or the people finding it appealing. ",Ugw4ne-FmcI6pfIT5TV4AaABAg,0,0,2013-02-11T18:46:42Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
Deftones - Tempest ,UgzKgySuW8ZOpc9uGlh4AaABAg,0,0,2013-02-11T18:29:26Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"that movie looks really cool 
",UgzUT38hC_prYoYoaW14AaABAg,0,0,2013-02-11T18:27:46Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"Okay, this actually looks good :D",UgxV_2F2anZVpf7Ad3x4AaABAg,0,0,2013-02-11T18:21:13Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"the damage has been done, sadly",UgyJmRkI5ebxlM6W-JF4AaABAg,0,0,2013-02-11T18:19:09Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
R<3,Ugz6nyA60L5iQCTFrg54AaABAg,0,0,2013-02-11T18:15:21Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
please don't do this.... seriously...,UgygtvZOSh8EPXzJo394AaABAg,0,0,2013-02-11T18:13:35Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
nice ,Ugw-U-U1oPiOSmkGU0R4AaABAg,0,0,2013-02-11T18:07:03Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
I love how the one of main characters have already discovered the hair gel to make his hairstyle...,UgzcgvhLUSnO_7A1rTl4AaABAg,0,0,2013-02-11T17:46:06Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
"I'm so sorry, but this looks very bad...",UgxqI0BbjYd0Z6ySF0V4AaABAg,0,0,2013-02-11T17:44:00Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
0:33 not yet R!,UgxBAYCjBrHGTMYBqoV4AaABAg,0,0,2013-02-11T17:41:18Z,6bR7ZrIwiug,2013-03-01,https://www.imdb.com/title/tt1351685/?ref_=adv_li_tt,2013-02-11,18
What the f*ck was that that look like a horror comedy ( to me that is) ,UghM7yStOxrIzXgCoAEC,0,0,2015-03-10T17:39:21Z,mOnkjL7vGho,2015-03-27,https://www.imdb.com/title/tt3816458/?ref_=adv_li_tt,2015-03-10,17
1:10 I know guy,UggRbKyrBaraAXgCoAEC,0,3,2015-03-10T12:00:18Z,mOnkjL7vGho,2015-03-27,https://www.imdb.com/title/tt3816458/?ref_=adv_li_tt,2015-03-10,17
Seems fine to me. Take the concept of the  video ge and make a original story based in that games universe ,UggeK6d5bP1F43gCoAEC,0,9,2015-03-10T11:25:22Z,mOnkjL7vGho,2015-03-27,https://www.imdb.com/title/tt3816458/?ref_=adv_li_tt,2015-03-10,17
perfect !!!!!!!!!! :D,UghtlbguAe-HQngCoAEC,0,0,2015-03-10T10:17:47Z,mOnkjL7vGho,2015-03-27,https://www.imdb.com/title/tt3816458/?ref_=adv_li_tt,2015-03-10,17
Like.,Ugg2M5Xkf8G053gCoAEC,0,0,2015-03-10T04:56:42Z,mOnkjL7vGho,2015-03-27,https://www.imdb.com/title/tt3816458/?ref_=adv_li_tt,2015-03-10,17
The guy in the Tim Hortons scene is basically Me!,UgiC_wMTnd-b6HgCoAEC,0,0,2015-09-03T22:52:45Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-09-03,15
i live in Canada and i think this is a good idea,UggwFPP9iADZt3gCoAEC,0,4,2015-09-01T17:22:42Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-09-01,17
Bad move putting fogle into this,UgjBxx0JyCAbQ3gCoAEC,0,0,2015-09-01T07:29:38Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-09-01,17
I love being Canadian!! We're the best!!,UgjurivsSZPOKHgCoAEC,0,3,2015-09-01T03:53:29Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-09-01,17
A country without culture.,UginUCEBzfZQUngCoAEC,4,1,2015-09-01T03:10:32Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-09-01,17
"Esse filme vai ser demais. vai ser tipo um ep. de HIMYM em que eles assiste um documentário de quando a  Robin pirou e eles descobrem a musica PS: I Love You"" hahhahaha
Quero muito assistir kkkk",UghwV8Kb3HpNc3gCoAEC,0,0,2015-08-31T23:47:34Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-08-31,18
He's good.,UggD6_LdEqBbsngCoAEC,0,0,2015-08-31T23:32:04Z,APpOydQ2pCU,2015-09-18,https://www.imdb.com/title/tt1723659/?ref_=adv_li_tt,2015-08-31,18
Not happy with Hollywood white washing his Mormon(The Church of Jesus Christ of Latter-Day Saints) religion out. If you are offended to bad!! Maybe I will forgo this movie. Stop the white washing!! When it comes guns Hollywood is fine making money on them while they say they are evil.,UgjfM1DQSXTyx3gCoAEC,1,1,2015-10-07T10:38:13Z,78Ki6Q4Dd1k,2015-10-09,https://www.imdb.com/title/tt3196830/?ref_=adv_li_tt,2015-10-07,2
now this.. i shall watch....,UghI_Wk5eTWhfngCoAEC,0,7,2016-06-28T04:25:44Z,R8h6w9Rewsg,2016-07-15,https://www.imdb.com/title/tt2662710/?ref_=adv_li_tt,2016-06-28,17
the one with the blue mask isn't he ramses from Nacho libre?,Ugil_J0yYVJ-K3gCoAEC,6,3,2016-06-27T18:09:30Z,R8h6w9Rewsg,2016-07-15,https://www.imdb.com/title/tt2662710/?ref_=adv_li_tt,2016-06-27,18
Is this what AMC's halt and catch fire is based of?,UgjOLXvKtyRzO3gCoAEC,4,8,2016-08-30T09:34:39Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-30,17
Officially can't wait for this.,UggmtEuZJjUxpngCoAEC,3,28,2016-08-30T07:30:33Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-30,17
artists lead and hacks ask for a show of hands.,UghQayDm6LB8yXgCoAEC,0,1,2016-08-30T05:45:44Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-30,17
Waiting if the film includes the the HP-Compaq acquisition disaster!,UggV7IUncEJPBXgCoAEC,0,4,2016-08-30T01:23:19Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-30,17
need to watch this,Ugg0xo7jY2bSZHgCoAEC,0,0,2016-08-30T00:33:48Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-30,17
Is halt and catch fire based on this,UgizCCDLz6LWAngCoAEC,1,2,2016-08-29T23:30:29Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-29,18
This looks pretty interesting.,UgjZvzaadoEZE3gCoAEC,0,0,2016-08-29T23:01:18Z,7wjJYqUkHd8,2016-09-16,https://www.imdb.com/title/tt4938484/?ref_=adv_li_tt,2016-08-29,18
"top band and just what music needed when they first bust on to the scene early 90,s the attitude the swagger mad for it",Ugh1OifOzD1hK3gCoAEC,0,1,2016-10-04T14:33:46Z,yksDWqijZ3U,2016-10-07,https://www.imdb.com/title/tt5213534/?ref_=adv_li_tt,2016-10-04,3
Miles better than all mentioned Beatles are the only band that comes close but this lot still to this day with what they produced are better than indie bands around at the minute which what makes them equally if not better than the Beatles there music still stands the test of time in my opinion if you don't like them why watch or listen to them,UggqG_4s8a2Ik3gCoAEC,0,1,2016-09-20T19:06:50Z,yksDWqijZ3U,2016-10-07,https://www.imdb.com/title/tt5213534/?ref_=adv_li_tt,2016-09-20,17
This band is rubbish i dont get the legendary rock band part,UgiwOxt6-KD49XgCoAEC,4,2,2016-09-20T16:42:12Z,yksDWqijZ3U,2016-10-07,https://www.imdb.com/title/tt5213534/?ref_=adv_li_tt,2016-09-20,17
"So I assume someone put a gun on the director and told him:
""Make a movie.""
""But, sir. I don't know anything about screenwriting or directing or acting. I'm just some random dude."" 
""I don't care. You make a movie or you die... now!""
And then... this happen? I mean, this is the only plausible scenario that can help me rationliaze the situation here.",UghvEBBd70EhpXgCoAEC,0,1,2017-07-17T14:29:41Z,rvNd_PBhTno,2017-07-28,https://www.imdb.com/title/tt4273500/?ref_=adv_li_tt,2017-07-17,11
Time to head back to acting class....,UggzY7c9XHMSRXgCoAEC,2,3,2017-07-16T04:20:09Z,rvNd_PBhTno,2017-07-28,https://www.imdb.com/title/tt4273500/?ref_=adv_li_tt,2017-07-16,12
Frank 'n Claire f*cked the Conways pretty hard. <3,Ugj7q-fW_otBiXgCoAEC,0,0,2017-07-11T12:05:01Z,rvNd_PBhTno,2017-07-28,https://www.imdb.com/title/tt4273500/?ref_=adv_li_tt,2017-07-11,17
Nice 2-minute-movie! :'),UghWLHTaxM38A3gCoAEC,0,4,2017-07-11T12:04:39Z,rvNd_PBhTno,2017-07-28,https://www.imdb.com/title/tt4273500/?ref_=adv_li_tt,2017-07-11,17
Clicked because the thumbnail looked like Wendy Williams,Ugzf69Odm4iSfiekdsV4AaABAg,2,38,2017-08-13T19:46:20Z,PeJTsz-aX_8,2017-08-18,https://www.imdb.com/title/tt4537888/?ref_=adv_li_tt,2017-08-13,5
"Alright, this looks like a pretty interesting conce- Annnnnnnnnd they ruined it.",Ugik4O1QqkYPT3gCoAEC,0,22,2017-07-31T17:23:57Z,PeJTsz-aX_8,2017-08-18,https://www.imdb.com/title/tt4537888/?ref_=adv_li_tt,2017-07-31,18
first,UgjhpIXjXdsHjXgCoAEC,0,0,2017-07-31T16:07:36Z,PeJTsz-aX_8,2017-08-18,https://www.imdb.com/title/tt4537888/?ref_=adv_li_tt,2017-07-31,18
she's not that hot.,UgwslROpVVqi-xBUQR54AaABAg,4,9,2018-10-03T08:52:23Z,h30dCSkcysg,2018-10-19,https://www.imdb.com/title/tt5013782/?ref_=adv_li_tt,2018-10-03,16
"oh, she is an Angel !!!",Ugxgs5VO5Cv0nZItv2V4AaABAg,0,13,2018-10-02T11:47:01Z,h30dCSkcysg,2018-10-19,https://www.imdb.com/title/tt5013782/?ref_=adv_li_tt,2018-10-02,17
Its so interesting,Ugwvv7SQ3xugSbF1cJx4AaABAg,0,0,2020-07-15T15:30:07Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-15,2
No rotten tomato critics consensus yet,Ugy94NSEvecBgivxsWB4AaABAg,0,0,2020-07-15T15:08:17Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-15,2
Trying to copy RRpoint korean movie..pathetic hollywood wkwkwkwkkw,Ugx0_FBxO7LgfIH-8_t4AaABAg,0,1,2020-07-15T15:03:19Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-15,2
lol nightwing and halk in the same movie lol,UgzrkkiU1Js8Z95MQp54AaABAg,0,5,2020-07-14T20:51:13Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-14,3
Heart Racing!,UgywasycqeLROtDAOgJ4AaABAg,0,0,2020-07-10T21:47:31Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-10,7
Bad ju-ju? More like bad writing,UgwAsNJEfKcR_QoYzlx4AaABAg,1,0,2020-07-01T17:00:28Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-01,16
who don't ze german ghosts haben akzents?,UgyZn9Ouh5yI3CN4drR4AaABAg,0,0,2020-07-01T13:34:44Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-01,16
"Well, I didn't expect it to go in that direction...",UgzvXKURhEdM-Tt_WXt4AaABAg,0,14,2020-07-01T07:22:09Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-07-01,16
"As cool as this looks, the premise is a little flawed isn't it? Why would ghosts terrorize their avengers?",UgwwDWUCJGywi-8K8aR4AaABAg,10,1,2020-06-30T13:40:34Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
Wow a mashup I never knew could exist,Ugw7WULx_6SeTokWcLR4AaABAg,0,6,2020-06-30T07:00:05Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
this can go very bad or very goooooog lol i'm actually very excited,UgzZWbOiz6RmwZadRbN4AaABAg,1,1,2020-06-30T05:53:06Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
Super video nice,Ugyivu7sF_WUPd5h3SR4AaABAg,0,0,2020-06-30T04:56:27Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
I totally agree with you on that one dude's 😎😘😆🤯🤩😁🤯🤗😃🤯😁🤩,UgwCiHjElWqBm9nJlMt4AaABAg,0,0,2020-06-30T03:17:26Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
"Hey isn't that actor that says ""where staying"" kind of  looks like Jonas from the Giver? just wanted to know",UgwvTqQYL0voGeHP1JJ4AaABAg,2,3,2020-06-30T00:22:19Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-30,17
"Clicked on this for Brendon Thwaites, But actually looks interesting, symbolic of how memories of war haunt you I like the idea.",UgxFahyg_Uh4Bbi-r2l4AaABAg,0,8,2020-06-29T22:34:27Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-29,18
Brenton Thwaites 💋,Ugyzs6gv3bKF62C64XR4AaABAg,0,1,2020-06-29T20:44:03Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-29,18
"Run Grant Gustin, run",UgwmXI25_B96oef_t7J4AaABAg,0,1,2020-06-29T19:45:15Z,9c1fWMLIqE0,2020-07-17,https://www.imdb.com/title/tt6508228/?ref_=adv_li_tt,2020-06-29,18
